,client_id,date_order,quantity,sales_net,data_order_year_2017,data_order_year_2018,data_order_year_2019,data_order_quarter_1,data_order_quarter_2,data_order_quarter_3,data_order_quarter_4
9956650,958924,2018-01-16,0.0010001111,37.51944,0,1,0,1,0,0,0
1096666,1579381,2017-10-03,0.000111123445,58.029,1,0,0,0,0,0,1
54185023,1583253,2019-06-18,0.0054450496,112.13586,0,0,1,0,1,0,0
52031162,1444500,2019-05-29,0.000111123445,22.54,0,0,1,0,1,0,0
51935432,89762,2019-05-22,0.000111123445,22.356,0,0,1,0,1,0,0
49578398,2078530,2019-04-17,0.0,26.3304,0,0,1,0,1,0,0
61982550,1658564,2019-09-06,0.0010001111,18.31536,0,0,1,0,0,1,0
54965830,1128735,2019-06-26,0.0,447.8652,0,0,1,0,1,0,0
57140514,382474,2019-07-08,0.0021113458,194.258,0,0,1,0,0,1,0
41370353,1858592,2019-01-15,0.0,24.4536,0,0,1,1,0,0,0
49615516,691738,2019-04-22,0.02211357,35.74835,0,0,1,0,1,0,0
13085778,651063,2018-02-22,0.0054450496,132.31808,0,1,0,1,0,0,0
13721850,346256,2018-02-21,0.0024447162,8829.777,0,1,0,1,0,0,0
44217102,1016700,2019-02-20,0.000111123445,29.877,0,0,1,1,0,0,0
47731514,26661,2019-03-26,0.0,6.1272,0,0,1,1,0,0,0
61555868,254272,2019-09-03,0.0,30.1116,0,0,1,0,0,1,0
44399372,1171284,2019-02-21,0.0,103.5828,0,0,1,1,0,0,0
19121132,510434,2018-05-02,0.0,36.9012,0,1,0,0,1,0,0
51057418,1605410,2019-05-14,0.011001223,23.632776,0,0,1,0,1,0,0
19559626,1005839,2018-05-01,0.0,57.3252,0,1,0,0,1,0,0
39323761,659269,2018-12-20,0.02211357,693.99384,0,1,0,0,0,0,1
16319865,2175513,2018-03-27,0.00055561727,722.3641,0,1,0,1,0,0,0
39148086,50667,2018-12-17,0.011001223,29.49474,0,1,0,0,0,0,1
42831013,289152,2019-02-01,0.0,17.8572,0,0,1,1,0,0,0
24643912,2228558,2018-07-10,0.0,22.2732,0,1,0,0,0,1,0
7844833,1094636,2017-12-21,0.0008889877,0.019422222,1,0,0,0,0,0,1
8876788,2051054,2018-01-03,0.06656295,40.9557,0,1,0,1,0,0,0
16898417,1520596,2018-03-30,0.00055561727,1.794,0,1,0,1,0,0,0
56640120,947345,2019-07-16,0.00022224693,14.5544,0,0,1,0,0,1,0
31976376,1263072,2018-10-03,0.0,91.6044,0,1,0,0,0,0,1
35272891,1096135,2018-11-07,0.00055561727,732.11145,0,1,0,0,0,0,1
60854421,154043,2019-08-27,0.000111123445,335.777,0,0,1,0,0,1,0
28021838,153890,2018-08-14,0.0,69.8556,0,1,0,0,0,1,0
19195775,198686,2018-05-09,0.0,79.488,0,1,0,0,1,0,0
61877851,326652,2019-09-04,0.000111123445,5.796,0,0,1,0,0,1,0
33536285,1871964,2018-10-22,0.0043338146,124.93278,0,1,0,0,0,0,1
58257216,1168370,2019-08-05,0.0,335.3124,0,0,1,0,0,1,0
12582628,2043587,2018-02-16,0.0,0.3312,0,1,0,1,0,0,0
32037778,1655831,2018-10-03,0.0,6.762,0,1,0,0,0,0,1
38064822,1729260,2018-12-06,0.000111123445,6.831,0,1,0,0,0,0,1
53448339,2131294,2019-05-01,0.0032225805,221.78624,0,0,1,0,1,0,0
60373492,914279,2019-08-21,0.00022224693,65.602135,0,0,1,0,0,1,0
39769899,1625842,2018-12-25,0.00033337035,94.0815,0,1,0,0,0,0,1
10670510,1908271,2017-12-15,0.0,1654.344,1,0,0,0,0,0,1
21609071,1787321,2018-06-06,0.00044449384,62.29872,0,1,0,0,1,0,0
62978317,681753,2019-09-03,0.0,0.4416,0,0,1,0,0,1,0
60959995,2054277,2019-08-28,0.00055561727,36.517868,0,0,1,0,0,1,0
63217747,1452799,2019-08-13,0.00033337035,291.87,0,0,1,0,0,1,0
41292947,1611173,2018-11-26,0.0008889877,0.874,0,1,0,0,0,0,1
42581502,315183,2019-01-30,0.00044449384,36.938,0,0,1,1,0,0,0
44772384,1277156,2019-02-27,0.00022224693,38.8976,0,0,1,1,0,0,0
43654152,2221550,2019-02-13,0.0021113458,88.642,0,0,1,1,0,0,0
56857334,2197069,2019-07-16,0.0,121.3848,0,0,1,0,0,1,0
15457804,1173935,2018-03-15,0.008778753,49.2499,0,1,0,1,0,0,0
9734773,771121,2018-01-15,0.0,19.5684,0,1,0,1,0,0,0
62026686,50518,2019-09-09,0.0016668519,72.69322,0,0,1,0,0,1,0
21233198,1012724,2018-05-23,0.00055561727,16.544666,0,1,0,0,1,0,0
54287617,1086584,2019-06-19,0.0,107.1432,0,0,1,0,1,0,0
60104063,951757,2019-07-17,0.000111123445,18.584,0,0,1,0,0,1,0
37833451,2173634,2018-12-07,0.0054450496,109.94295,0,1,0,0,0,0,1
23971189,848573,2018-07-03,0.0008889877,35.348446,0,1,0,0,0,1,0
8205236,1748192,2017-12-26,0.006556284,142.67514,1,0,0,0,0,0,1
29936347,507454,2018-08-08,0.00055561727,56.491066,0,1,0,0,0,1,0
37384570,380433,2018-12-03,0.011001223,57.41766,0,1,0,0,0,0,1
31161379,1915613,2018-09-18,0.000111123445,18.285,0,1,0,0,0,1,0
39828674,1220640,2018-12-27,0.0,38.7228,0,1,0,0,0,0,1
1119910,1927666,2017-09-27,0.055450607,13.040227,1,0,0,0,0,1,0
13096408,1067599,2018-02-20,0.0,1.5456,0,1,0,1,0,0,0
39175596,418604,2018-10-01,0.000111123445,131.767,0,1,0,0,0,0,1
20912169,2083083,2018-05-29,0.001444605,677.29083,0,1,0,0,1,0,0
20111237,1595460,2018-05-23,0.00022224693,183.9908,0,1,0,0,1,0,0
8253854,1625390,2017-12-28,0.0,59.8092,1,0,0,0,0,0,1
32131383,1254312,2018-09-24,0.0,127.1808,0,1,0,0,0,1,0
51442197,1229210,2019-03-29,0.0,66.7092,0,0,1,1,0,0,0
50108642,907233,2019-04-25,0.000111123445,6.463,0,0,1,0,1,0,0
8160159,1552980,2017-12-26,0.0,2.2632,1,0,0,0,0,0,1
58434304,1718462,2019-07-31,0.0032225805,215.66916,0,0,1,0,0,1,0
3472358,2216965,2017-11-06,0.0,30.1944,1,0,0,0,0,0,1
2466590,2005661,2017-10-02,0.0,110.7312,1,0,0,0,0,0,1
37362795,1449560,2018-11-08,0.0,13.8276,0,1,0,0,0,0,1
35040323,1321916,2018-11-05,0.0,0.2208,0,1,0,0,0,0,1
4791499,1308355,2017-11-20,0.000111123445,25.185,1,0,0,0,0,0,1
14142950,60923,2018-03-02,0.000111123445,70.978,0,1,0,1,0,0,0
30957202,2070231,2018-08-28,0.00022224693,92.092,0,1,0,0,0,1,0
56194287,912682,2019-07-10,0.0,24.4536,0,0,1,0,0,1,0
60786794,102444,2019-08-26,0.00033337035,17.5743,0,0,1,0,0,1,0
22941344,203244,2018-06-22,0.0,14.9316,0,1,0,0,1,0,0
23448065,2180074,2018-06-26,0.011001223,222.77312,0,1,0,0,1,0,0
39653188,1412142,2018-12-26,0.00044449384,92.92184,0,1,0,0,0,0,1
25451490,1547714,2018-07-19,0.0,30.0564,0,1,0,0,0,1,0
62628368,1440389,2019-09-10,0.000111123445,94.553,0,0,1,0,0,1,0
20943027,1285971,2018-06-01,0.0,64.86,0,1,0,0,1,0,0
59803906,1941413,2019-08-19,0.000111123445,151.317,0,0,1,0,0,1,0
43323565,1014216,2019-02-01,0.000111123445,0.736,0,0,1,1,0,0,0
128175,616436,2017-10-06,0.0,53.5992,1,0,0,0,0,0,1
3643526,2135602,2017-11-07,0.0,150.696,1,0,0,0,0,0,1
27235258,1413548,2018-08-09,0.00022224693,109.372665,0,1,0,0,0,1,0
22195761,985303,2018-06-15,0.00022224693,20.1572,0,1,0,0,1,0,0
10869722,1932019,2018-01-29,0.00033337035,10.5777,0,1,0,1,0,0,0
55252170,192440,2019-07-02,0.002666963,37.085567,0,0,1,0,0,1,0
7824966,245666,2017-12-21,0.0025558397,162.9642,1,0,0,0,0,0,1
41605071,2158535,2019-01-16,0.000111123445,53.958,0,0,1,1,0,0,0
53735435,359511,2019-04-23,0.0,289.8828,0,0,1,0,1,0,0
26130227,618195,2018-07-26,0.0,16.3392,0,1,0,0,0,1,0
34361501,31213,2018-10-30,0.0,2.2908,0,1,0,0,0,0,1
32274263,604791,2018-10-02,0.0,525.8628,0,1,0,0,0,0,1
15242021,1329298,2018-03-15,0.00044449384,50.57976,0,1,0,1,0,0,0
11742292,218089,2018-02-06,0.0011112345,70.424324,0,1,0,1,0,0,0
61856234,604261,2019-09-04,0.0,55.0896,0,0,1,0,0,1,0
1450767,1855704,2017-10-05,0.000111123445,3.45,1,0,0,0,0,0,1
32091336,1443288,2018-10-05,0.27769753,1204.981,0,1,0,0,0,0,1
57586091,509287,2019-07-23,0.0,13.8,0,0,1,0,0,1,0
40743966,2153792,2019-01-08,0.0,49.1832,0,0,1,1,0,0,0
24874789,2263805,2018-07-11,0.011001223,326.58722,0,1,0,0,0,1,0
15948910,1939882,2018-03-23,0.0,37.5636,0,1,0,1,0,0,0
36076895,369111,2018-11-15,0.000111123445,9.085,0,1,0,0,0,0,1
57647739,1665304,2019-07-26,0.0,19.734,0,0,1,0,0,1,0
46189819,1452913,2019-03-13,0.0,9.7704,0,0,1,1,0,0,0
18779387,2011524,2018-04-27,0.000111123445,31.004,0,1,0,0,1,0,0
20333352,1174089,2018-05-24,0.00022224693,168.44893,0,1,0,0,1,0,0
44661127,473896,2019-02-22,0.00033337035,13.8276,0,0,1,1,0,0,0
22039274,1227253,2018-03-30,0.0,11.8956,0,1,0,1,0,0,0
34834680,1626492,2018-11-05,0.0,22.6596,0,1,0,0,0,0,1
14172053,297924,2018-02-14,0.000111123445,39.238,0,1,0,1,0,0,0
60686382,2260616,2019-08-05,0.0,4.6092,0,0,1,0,0,1,0
28994395,242371,2018-08-27,0.00055561727,105.248,0,1,0,0,0,1,0
40068612,995683,2018-11-27,0.000111123445,11.247,0,1,0,0,0,0,1
54254065,158740,2019-06-03,0.0,1565.2512,0,0,1,0,1,0,0
50926621,1686478,2019-05-03,0.0,44.7948,0,0,1,0,1,0,0
2895145,268825,2017-10-18,0.00055561727,33.208935,1,0,0,0,0,0,1
23874759,172741,2018-07-02,0.0021113458,118.7237,0,1,0,0,0,1,0
14557329,125578,2018-03-09,0.0054450496,22.263632,0,1,0,1,0,0,0
34328965,244777,2018-10-26,0.0010001111,178.9032,0,1,0,0,0,0,1
4874649,2265381,2017-11-14,0.0,4.5816,1,0,0,0,0,0,1
48113578,656188,2019-04-02,0.00033337035,66.9024,0,0,1,0,1,0,0
47051881,1328475,2019-03-13,0.0010001111,200.71548,0,0,1,1,0,0,0
41222533,1837520,2018-12-27,0.0,13.8,0,1,0,0,0,0,1
15656933,484642,2018-03-21,0.011001223,39.38796,0,1,0,1,0,0,0
22713362,2053970,2018-06-21,0.000111123445,47.955,0,1,0,0,1,0,0
433050,1623663,2017-10-25,0.0,196.7328,1,0,0,0,0,0,1
50678159,2054526,2019-05-10,0.0,363.492,0,0,1,0,1,0,0
59130228,1587101,2019-08-12,0.0,4.3608,0,0,1,0,0,1,0
9095751,2248736,2018-01-05,0.011001223,31.325447,0,1,0,1,0,0,0
10794239,1047144,2018-01-29,0.011001223,25.537453,0,1,0,1,0,0,0
7562273,1352731,2017-12-21,0.0054450496,147.31537,1,0,0,0,0,0,1
25801892,1086584,2018-07-16,0.00033337035,53.199,0,1,0,0,0,1,0
24108098,1929445,2018-07-05,0.11101234,287.29398,0,1,0,0,0,1,0
13409852,296505,2018-02-21,0.000111123445,148.465,0,1,0,1,0,0,0
5492806,375886,2017-11-28,0.0,3.3672,1,0,0,0,0,0,1
29636404,264770,2018-09-03,0.0,46.7268,0,1,0,0,0,1,0
59581295,320731,2019-08-14,0.0054450496,181.194,0,0,1,0,0,1,0
34850746,1260759,2018-11-02,0.0010001111,98.99568,0,1,0,0,0,0,1
5516059,643748,2017-11-24,0.0012223581,139.45667,1,0,0,0,0,0,1
14709863,1269023,2018-03-12,0.0,6.3204,0,1,0,1,0,0,0
54736997,409987,2019-06-25,0.0,371.634,0,0,1,0,1,0,0
27275983,2131038,2018-07-30,0.00033337035,17.8848,0,1,0,0,0,1,0
6136191,1217412,2017-12-04,0.055450607,264.7645,1,0,0,0,0,0,1
3900448,1945571,2017-11-10,0.0,5.9892,1,0,0,0,0,0,1
61754013,1496530,2019-09-03,0.0,19.2924,0,0,1,0,0,1,0
41693811,1135852,2019-01-22,0.0,0.3312,0,0,1,1,0,0,0
58751408,502500,2019-08-07,0.0,350.2992,0,0,1,0,0,1,0
60519433,781921,2019-08-21,0.02211357,782.1104,0,0,1,0,0,1,0
61506017,1485314,2019-09-04,0.00055561727,233.95753,0,0,1,0,0,1,0
42645240,1417260,2019-01-29,0.0010001111,15.43668,0,0,1,1,0,0,0
36914676,1220323,2018-11-26,0.0,22.2732,0,1,0,0,0,0,1
26121063,1052489,2018-07-27,0.0,50.5908,0,1,0,0,0,1,0
43041836,1384459,2018-12-26,0.0,7.1484,0,1,0,0,0,0,1
58832978,506800,2019-08-08,0.00055561727,119.44054,0,0,1,0,0,1,0
30052387,2162592,2018-09-06,0.0,70.0212,0,1,0,0,0,1,0
62705289,682652,2019-09-17,0.00033337035,19.7478,0,0,1,0,0,1,0
23139473,65811,2018-06-26,0.000111123445,67.804,0,1,0,0,1,0,0
46984336,817938,2019-03-21,0.0010001111,106.0668,0,0,1,1,0,0,0
23470813,178851,2018-06-28,0.0,67.5372,0,1,0,0,1,0,0
1014219,35530,2017-10-11,0.00033337035,20.0169,1,0,0,0,0,0,1
16596902,83599,2018-03-28,0.0,541.236,0,1,0,1,0,0,0
42431269,1434391,2019-01-16,0.00055561727,726.53015,0,0,1,1,0,0,0
15284428,1419400,2018-03-19,0.00033337035,1.242,0,1,0,1,0,0,0
726824,995945,2017-10-03,0.00022224693,574.448,1,0,0,0,0,0,1
33170217,31272,2018-10-15,0.000111123445,52.44,0,1,0,0,0,0,1
22505495,688919,2018-06-19,0.000111123445,8.257,0,1,0,0,1,0,0
9427765,1375170,2017-12-06,0.000111123445,4600.0,1,0,0,0,0,0,1
3132172,941879,2017-11-02,0.0054450496,48.46707,1,0,0,0,0,0,1
6583138,2209167,2017-12-08,0.0,10.6812,1,0,0,0,0,0,1
61930605,2089985,2019-09-02,0.0010001111,3.0912,0,0,1,0,0,1,0
54309249,1473967,2019-06-19,0.000111123445,282.256,0,0,1,0,1,0,0
39582541,671377,2018-12-21,0.0,7.2312,0,1,0,0,0,0,1
4000573,800276,2017-11-09,0.0,0.1104,1,0,0,0,0,0,1
49724803,1285921,2019-04-23,0.0,0.0552,0,0,1,0,1,0,0
43433925,200020,2019-02-12,0.0,4.6092,0,0,1,1,0,0,0
198190,1900664,2017-10-06,0.011001223,75.26244,1,0,0,0,0,0,1
46126033,1812228,2019-03-05,0.000111123445,46.299,0,0,1,1,0,0,0
55698828,656436,2019-07-05,0.00022224693,46.024532,0,0,1,0,0,1,0
56709394,834287,2019-07-16,0.0007778642,196.92715,0,0,1,0,0,1,0
60598245,412484,2019-08-26,0.0,89.7276,0,0,1,0,0,1,0
51659933,1444500,2019-05-01,0.0,105.1008,0,0,1,0,1,0,0
516080,911218,2017-10-10,0.0,30.4428,1,0,0,0,0,0,1
4179694,673585,2017-11-10,0.0,26.1648,1,0,0,0,0,0,1
18581587,1802592,2018-04-20,0.000111123445,0.69,0,1,0,0,1,0,0
516211,1859952,2017-10-26,0.0010001111,133.8876,1,0,0,0,0,0,1
47130935,907977,2019-02-11,0.0,11592.0,0,0,1,1,0,0,0
29257330,1779373,2018-08-27,0.000111123445,5.06,0,1,0,0,0,1,0
46052678,1039312,2019-03-13,0.00044449384,315.238,0,0,1,1,0,0,0
52006732,458414,2019-03-13,0.007667518,25.944,0,0,1,1,0,0,0
25212574,880243,2018-07-13,0.0,11.4264,0,1,0,0,0,1,0
31412052,190591,2018-09-26,0.0,55.89,0,1,0,0,0,1,0
38497594,39751,2018-12-12,0.0012223581,289.915,0,1,0,0,0,0,1
54584054,324983,2019-06-26,0.00033337035,0.1656,0,0,1,0,1,0,0
27763740,2032346,2018-08-14,0.0,78.522,0,1,0,0,0,1,0
30928526,74393,2018-09-11,0.0032225805,172.60641,0,1,0,0,0,1,0
5107998,1081901,2017-11-22,0.0015557284,4.278,1,0,0,0,0,0,1
40587333,2141735,2019-01-02,0.00033337035,222.5664,0,0,1,1,0,0,0
27686863,456336,2018-08-13,0.0,140.7048,0,1,0,0,0,1,0
6780718,2263985,2017-12-07,0.011001223,120.198,1,0,0,0,0,0,1
14060674,917405,2018-03-05,0.0,9.1908,0,1,0,1,0,0,0
9458487,1542078,2018-01-05,0.0,26.6892,0,1,0,1,0,0,0
17875147,1267503,2018-04-16,0.000111123445,30.153,0,1,0,0,1,0,0
7130943,784014,2017-12-13,0.00022224693,50.575466,1,0,0,0,0,0,1
7187494,397815,2017-12-14,0.00055561727,37.69393,1,0,0,0,0,0,1
34012939,1339876,2018-10-22,0.0,118.1832,0,1,0,0,0,0,1
16951002,1279952,2018-04-04,0.0,170.4024,0,1,0,0,1,0,0
44067342,1441987,2019-02-13,0.011001223,83.972176,0,0,1,1,0,0,0
48542416,2002776,2018-12-26,0.011001223,221.01639,0,1,0,0,0,0,1
53229210,1809129,2019-06-10,0.033225916,14.246905,0,0,1,0,1,0,0
57270064,942720,2019-07-18,0.0,60.0024,0,0,1,0,0,1,0
16774598,797143,2018-04-03,0.000111123445,428.352,0,1,0,0,1,0,0
59029869,1666266,2019-08-12,0.000111123445,36.064,0,0,1,0,0,1,0
30852483,1547944,2018-09-13,0.000111123445,10.672,0,1,0,0,0,1,0
30940931,1124243,2018-09-13,0.022891434,0.38733333,0,1,0,0,0,1,0
47680794,324330,2019-03-26,0.02211357,350.1973,0,0,1,1,0,0,0
34677887,114191,2018-10-30,0.011001223,48.0792,0,1,0,0,0,0,1
60166888,849350,2019-08-20,0.0,41.7312,0,0,1,0,0,1,0
32731128,32211,2018-10-05,0.0021113458,1357.92,0,1,0,0,0,0,1
27558263,2159455,2018-08-06,0.0,243.1008,0,1,0,0,0,1,0
15009191,145272,2018-03-06,0.0,8.2524,0,1,0,1,0,0,0
44796729,1936527,2019-02-22,0.0,517.4448,0,0,1,1,0,0,0
55704952,330321,2019-07-05,0.0,124.8348,0,0,1,0,0,1,0
27027255,2039685,2018-08-06,0.000111123445,88.458,0,1,0,0,0,1,0
13997459,468067,2018-03-05,0.00033337035,380.052,0,1,0,1,0,0,0
8462532,1770550,2017-12-29,0.0,8.9148,1,0,0,0,0,0,1
37898937,865124,2018-11-20,0.00022224693,108.4496,0,1,0,0,0,0,1
41767895,216394,2019-01-22,0.0,73.7748,0,0,1,1,0,0,0
55298931,1258888,2019-07-01,0.0021113458,219.5304,0,0,1,0,0,1,0
46325029,1569469,2019-03-15,0.011001223,254.09857,0,0,1,1,0,0,0
19018492,1015875,2018-05-01,0.011001223,27.738,0,1,0,0,1,0,0
16661188,1371393,2018-03-30,0.0010001111,56.56896,0,1,0,1,0,0,0
17111004,1248297,2018-04-10,0.0022224693,175.51453,0,1,0,0,1,0,0
25993509,1618431,2018-07-26,0.055450607,220.1183,0,1,0,0,0,1,0
38426737,1388052,2018-12-10,0.000111123445,13.892,0,1,0,0,0,0,1
33565991,590245,2018-10-22,0.0021113458,66.97186,0,1,0,0,0,0,1
7926756,2005913,2017-12-22,0.00033337035,30.5739,1,0,0,0,0,0,1
57496045,2097513,2019-07-22,0.0,79.8192,0,0,1,0,0,1,0
52867500,693863,2019-06-07,0.00022224693,29.8172,0,0,1,0,1,0,0
27725595,2207247,2018-08-08,0.0,43.9392,0,1,0,0,0,1,0
449998,437086,2017-09-27,0.0,25.392,1,0,0,0,0,1,0
5347347,218984,2017-11-23,0.11101234,173.04648,1,0,0,0,0,0,1
14805364,2198730,2018-03-05,0.0024447162,13.8368,0,1,0,1,0,0,0
6763138,1557596,2017-12-08,0.02211357,204.23412,1,0,0,0,0,0,1
49608341,1675805,2019-04-04,0.000111123445,704.352,0,0,1,0,1,0,0
31566517,1099928,2018-09-26,0.0,69.1656,0,1,0,0,0,1,0
46141950,894791,2019-03-05,0.0010001111,49.266,0,0,1,1,0,0,0
60763180,1647779,2019-08-26,0.011001223,147.65862,0,0,1,0,0,1,0
53278805,526942,2019-05-23,0.0,47.748,0,0,1,0,1,0,0
35203172,1672231,2018-11-06,0.0015557284,27.094,0,1,0,0,0,0,1
6814394,1854607,2017-12-08,0.02211357,1429.1592,1,0,0,0,0,0,1
20781710,723526,2018-05-25,0.000111123445,85.077,0,1,0,0,1,0,0
25206128,943098,2018-07-17,0.000111123445,72.726,0,1,0,0,0,1,0
48013623,454590,2019-04-01,0.006556284,161.414,0,0,1,0,1,0,0
54577039,1962915,2019-06-20,0.000111123445,16.79,0,0,1,0,1,0,0
58653114,83662,2019-08-05,0.0054450496,59.208626,0,0,1,0,0,1,0
18852268,26325,2018-05-01,0.00033337035,152.0415,0,1,0,0,1,0,0
35418420,540805,2018-10-10,0.0021113458,112.08498,0,1,0,0,0,0,1
9132553,1172375,2018-01-05,0.0,9.3012,0,1,0,1,0,0,0
41208511,935411,2019-01-11,0.0021113458,59.72962,0,0,1,1,0,0,0
26524556,1057238,2018-08-02,0.0012223581,42.588333,0,1,0,0,0,1,0
7753211,670886,2017-12-20,0.011001223,20.24874,1,0,0,0,0,0,1
35707822,208270,2018-11-14,0.00033337035,198.8856,0,1,0,0,0,0,1
4354501,967369,2017-11-14,0.0,9.1908,1,0,0,0,0,0,1
6553054,803912,2017-12-08,0.0,17.4432,1,0,0,0,0,0,1
2982781,1503909,2017-10-30,0.000111123445,12.259,1,0,0,0,0,0,1
29406636,650461,2018-08-30,0.00022224693,3.1126666,0,1,0,0,0,1,0
37692254,923144,2018-11-27,0.0,659.3088,0,1,0,0,0,0,1
4956359,721274,2017-11-22,0.11101234,222.32791,1,0,0,0,0,0,1
5897493,859761,2017-11-30,0.0010001111,38.38884,1,0,0,0,0,0,1
23567616,318552,2018-05-01,0.0,366.9696,0,1,0,0,1,0,0
35273849,923144,2018-11-07,0.0,91.356,0,1,0,0,0,0,1
45619238,638795,2019-03-06,0.00033337035,24.3225,0,0,1,1,0,0,0
38738505,680675,2018-12-14,0.011001223,8.284416,0,1,0,0,0,0,1
20999234,362057,2018-06-01,0.007000778,211.2504,0,1,0,0,1,0,0
55489386,1930828,2019-07-01,0.0007778642,120.09565,0,0,1,0,0,1,0
55917605,88737,2019-07-01,0.0054450496,371.58707,0,0,1,0,0,1,0
18328185,2084400,2018-03-15,0.000111123445,172.592,0,1,0,1,0,0,0
41293869,2254711,2019-01-14,0.0,46.5612,0,0,1,1,0,0,0
30650393,2006233,2018-08-21,0.0,132.7836,0,1,0,0,0,1,0
9810890,1566849,2018-01-15,0.0,1156.2744,0,1,0,1,0,0,0
61378915,67950,2019-08-30,0.000111123445,48.484,0,0,1,0,0,1,0
43837866,37012,2019-02-18,0.0,44.8224,0,0,1,1,0,0,0
39859441,1830395,2018-12-27,0.000111123445,83.03,0,1,0,0,0,0,1
6044418,371296,2017-12-04,0.0012223581,3.45,1,0,0,0,0,0,1
36999321,1066590,2018-11-27,0.0032225805,3760.6013,0,1,0,0,0,0,1
36180801,430146,2018-11-19,0.0025558397,77.66908,0,1,0,0,0,0,1
27797582,1372020,2018-07-30,0.0043338146,156.60378,0,1,0,0,0,1,0
36031395,628278,2018-10-18,0.000111123445,72.864,0,1,0,0,0,0,1
59367020,1787351,2019-08-13,0.00022224693,165.67973,0,0,1,0,0,1,0
8520636,1418168,2018-01-01,0.0021113458,126.41858,0,1,0,1,0,0,0
57888661,1067777,2019-07-30,0.000111123445,49.956,0,0,1,0,0,1,0
25977774,2259156,2018-07-23,0.0010001111,143.934,0,1,0,0,0,1,0
20586244,1363610,2018-05-29,0.0,4.968,0,1,0,0,1,0,0
53869336,392383,2019-06-17,0.0,20.0376,0,0,1,0,1,0,0
38808489,873915,2018-12-11,0.000111123445,0.092,0,1,0,0,0,0,1
11304972,1375758,2018-01-31,0.000111123445,32.2,0,1,0,1,0,0,0
36037216,794738,2018-11-13,0.0043338146,36.96192,0,1,0,0,0,0,1
30329644,1813648,2018-09-05,0.0,24.7296,0,1,0,0,0,1,0
47053757,899837,2019-03-20,0.0010001111,29.63688,0,0,1,1,0,0,0
49676525,895943,2019-04-17,0.0,208.0488,0,0,1,0,1,0,0
55746897,1849387,2019-07-01,0.0010001111,11.32152,0,0,1,0,0,1,0
38291942,670886,2018-12-11,0.0,54.924,0,1,0,0,0,0,1
42028090,312446,2019-01-24,0.0,659.6676,0,0,1,1,0,0,0
62620903,1631095,2019-08-28,0.0008889877,16.236979,0,0,1,0,0,1,0
16744668,1842075,2018-04-03,0.011001223,13.073844,0,1,0,0,1,0,0
38019517,1552047,2018-12-10,0.0007778642,181.5804,0,1,0,0,0,0,1
14728502,268249,2018-03-12,0.0,30.1116,0,1,0,1,0,0,0
18064932,2093982,2018-04-17,0.00033337035,1.242,0,1,0,0,1,0,0
10746678,1059788,2018-01-22,0.055450607,57.741684,0,1,0,1,0,0,0
33730942,310908,2018-10-08,0.00033337035,251.6085,0,1,0,0,0,0,1
8582356,825381,2017-12-29,0.0054450496,152.79765,1,0,0,0,0,0,1
39131544,1813648,2018-12-13,0.000111123445,47.587,0,1,0,0,0,0,1
16752240,2127564,2018-03-19,0.0,217.5984,0,1,0,1,0,0,0
54209102,963757,2019-06-20,0.000111123445,15.686,0,0,1,0,1,0,0
36874699,2050904,2018-11-26,0.0,501.6024,0,1,0,0,0,0,1
10364857,371301,2018-01-19,0.0,2007.072,0,1,0,1,0,0,0
38079417,1359588,2018-12-04,0.000111123445,35.696,0,1,0,0,0,0,1
43518703,121635,2019-01-31,0.0,9.4392,0,0,1,1,0,0,0
50487728,94454,2019-04-30,0.00055561727,393.484,0,0,1,0,1,0,0
30389883,1226179,2018-09-07,0.0,1.8216,0,1,0,0,0,1,0
30075723,1821094,2018-09-05,0.0,29.1456,0,1,0,0,0,1,0
15213350,2255450,2018-03-09,0.000111123445,0.046,0,1,0,1,0,0,0
41667556,1138397,2019-01-04,0.0,66.2124,0,0,1,1,0,0,0
15967043,20871,2018-03-13,0.0,35.9352,0,1,0,1,0,0,0
26793252,1384459,2018-07-17,0.011001223,61.079075,0,1,0,0,0,1,0
4950730,270047,2017-11-15,0.04433826,167.28084,1,0,0,0,0,0,1
10616322,87602,2018-01-23,0.0010001111,79.8882,0,1,0,1,0,0,0
35978986,1883293,2018-11-15,0.00022224693,8.5652,0,1,0,0,0,0,1
4905583,1561567,2017-10-03,0.011001223,102.26076,1,0,0,0,0,0,1
21028709,2187433,2018-05-31,0.000111123445,57.96,0,1,0,0,1,0,0
61422597,1832271,2019-09-02,0.00022224693,6.4829335,0,0,1,0,0,1,0
1787291,1561830,2017-09-27,0.000111123445,33.672,1,0,0,0,0,1,0
6784591,1708388,2017-11-28,0.0,41.0136,1,0,0,0,0,0,1
28173849,1385115,2018-08-09,0.000111123445,49.335,0,1,0,0,0,1,0
26040473,826397,2018-07-26,0.0,153.4284,0,1,0,0,0,1,0
62152081,793950,2019-08-28,0.00044449384,43.03024,0,0,1,0,0,1,0
27578952,1428308,2018-08-09,0.0010001111,80.12004,0,1,0,0,0,1,0
11275731,692195,2018-01-31,0.0,236.1456,0,1,0,1,0,0,0
19977529,1279952,2018-05-15,0.0,280.002,0,1,0,0,1,0,0
54196828,1195561,2019-06-17,0.0,77.9424,0,0,1,0,1,0,0
56840605,215247,2019-07-17,0.000111123445,17.871,0,0,1,0,0,1,0
1649765,936106,2017-09-27,0.0,5.7684,1,0,0,0,0,1,0
